,obj.time,obj.confidence,obj.dimensions_3d.0,obj.dimensions_3d.1,obj.dimensions_3d.2,obj.head_position.0,obj.head_position.1,obj.head_position.2,obj.label,obj.label_id,obj.position.0,obj.position.1,obj.position.2,obj.position_covariance.0,obj.position_covariance.1,obj.position_covariance.2,obj.position_covariance.3,obj.position_covariance.4,obj.position_covariance.5,obj.sublabel,obj.tracking_state,obj.velocity.0,obj.velocity.1,obj.velocity.2,gnss.altitude,gnss.latitude,gnss.longitude,gnss.position_covariance.0.,gnss.position_covariance.1.,gnss.position_covariance.2.,gnss.position_covariance.3.,gnss.position_covariance.4.,gnss.position_covariance.5.,gnss.position_covariance.6.,gnss.position_covariance.7.,gnss.position_covariance.8.,gnss.position_covariance_type,gnss.timestamp,gnss.time,odom.pose.pose.orientation.w,odom.pose.pose.orientation.x,odom.pose.pose.orientation.y,odom.pose.pose.orientation.z,odom.pose.pose.position.x,odom.pose.pose.position.y,odom.pose.pose.position.z,odom.twist.twist.angular.x,odom.twist.twist.angular.y,odom.twist.twist.angular.z,odom.twist.twist.linear.x,odom.twist.twist.linear.y,odom.twist.twist.linear.z,odom.timestamp,odom.time,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance.0.,imu.angular_velocity_covariance.1.,imu.angular_velocity_covariance.2.,imu.angular_velocity_covariance.3.,imu.angular_velocity_covariance.4.,imu.angular_velocity_covariance.5.,imu.angular_velocity_covariance.6.,imu.angular_velocity_covariance.7.,imu.angular_velocity_covariance.8.,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance.0.,imu.linear_acceleration_covariance.1.,imu.linear_acceleration_covariance.2.,imu.linear_acceleration_covariance.3.,imu.linear_acceleration_covariance.4.,imu.linear_acceleration_covariance.5.,imu.linear_acceleration_covariance.6.,imu.linear_acceleration_covariance.7.,imu.linear_acceleration_covariance.8.,imu.orientation.w,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation_covariance.0.,imu.orientation_covariance.1.,imu.orientation_covariance.2.,imu.orientation_covariance.3.,imu.orientation_covariance.4.,imu.orientation_covariance.5.,imu.orientation_covariance.6.,imu.orientation_covariance.7.,imu.orientation_covariance.8.,imu.timestamp,imu.time,mag.magnetic_field.x,mag.magnetic_field.y,mag.magnetic_field.z,mag.magnetic_field_covariance.0.,mag.magnetic_field_covariance.1.,mag.magnetic_field_covariance.2.,mag.magnetic_field_covariance.3.,mag.magnetic_field_covariance.4.,mag.magnetic_field_covariance.5.,mag.magnetic_field_covariance.6.,mag.magnetic_field_covariance.7.,mag.magnetic_field_covariance.8.,mag.timestamp,mag.time
0,1684917404.258182,83.22356414794922,0.50473046,2.9541972,0.5047305,,,,Person,7,-1.1489497,-1.051297,0.13042726,2.4438884e-06,2.2361746e-06,-2.7742698e-07,2.7109602e-06,-2.5384762e-07,7.269017e-07,Person,2,-8.348252,-7.366268,0.13266796,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404234312448,1684917404.2343125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28959012031555176,-0.21632754802703857,9.865889549255371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998030066490173,-0.009305409155786037,-0.015738077461719513,-0.007724263705313206,1.192220246860641e-10,6.556147515270615e-13,-2.2352523075223873e-12,6.556146162497447e-13,1.2724766209608844e-10,-1.0494584934635784e-12,-2.2352521722450704e-12,-1.0494586963795534e-12,1.2052007222626957e-10,1684917404258571520,1684917404.2585716,-2.4375e-06,-1.125e-06,-2.6874999999999997e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404246923008,1684917404.246923
1,1684917404.32512,83.22356414794922,0.50473756,2.8310344,0.5047377,,,,Person,7,-1.1491458,-1.05121,0.12543957,2.4455576e-06,2.2371353e-06,-2.6695457e-07,2.711548e-06,-2.4420342e-07,7.247865e-07,Person,2,-8.346014,-7.3680396,0.12595245,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404333885952,1684917404.333886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34207624197006226,-0.15621422231197357,9.825374603271484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998056292533875,-0.009322208352386951,-0.015556183643639088,-0.007731976453214884,1.197121398155656e-10,6.678335398807906e-13,-2.2228928307592887e-12,6.678334722421323e-13,1.2775703205773992e-10,-1.057269405729912e-12,-2.2228929660366056e-12,-1.057269405729912e-12,1.2095312413693086e-10,1684917404323983872,1684917404.323984,-2.4375e-06,-1.0625e-06,-2.6874999999999997e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404306535168,1684917404.3065352
2,1684917404.392609,84.94727325439453,0.5027211,2.678692,0.50272113,,,,Person,7,-1.812026,-1.5729022,0.12393087,1.561137e-05,1.3565511e-05,-1.1161244e-06,1.3468111e-05,-9.698572e-07,1.8373956e-06,Person,1,-7.469693,-6.459722,0.13052195,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404433091328,1684917404.4330912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325387239456177,-0.1921876072883606,9.808627128601074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997828006744385,-0.009475990198552608,-0.016862059012055397,-0.007767547853291035,1.1991286970917968e-10,6.335649547366982e-13,-2.3527146838326676e-12,6.335648194593814e-13,1.2830253080291748e-10,-1.062956869955985e-12,-2.3527146838326676e-12,-1.0629567346786686e-12,1.214065910180102e-10,1684917404393718528,1684917404.3937185,-2.3749999999999997e-06,-1.125e-06,-2.6874999999999997e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404385510144,1684917404.3855102
3,1684917404.459152,85.9660873413086,0.50689846,2.6031528,0.5068983,,,,Person,7,-0.92756903,-0.96746147,0.1190879,2.0356102e-07,1.9964943e-07,-3.5739298e-08,3.8769184e-07,-3.5052537e-08,2.0697442e-07,Person,1,-4.3049817,-3.9938066,0.06697845,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404433091328,1684917404.4330912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3325387239456177,-0.1921876072883606,9.808627128601074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997828006744385,-0.009475990198552608,-0.016862059012055397,-0.007767547853291035,1.1991286970917968e-10,6.335649547366982e-13,-2.3527146838326676e-12,6.335648194593814e-13,1.2830253080291748e-10,-1.062956869955985e-12,-2.3527146838326676e-12,-1.0629567346786686e-12,1.214065910180102e-10,1684917404393718528,1684917404.3937185,-2.3749999999999997e-06,-1.125e-06,-2.75e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404445491712,1684917404.4454916
4,1684917404.526191,84.84716796875,0.5057518,2.5004504,0.50575185,,,,Person,7,-0.73774004,-0.761349,0.11483243,2.2349917e-07,2.129274e-07,-3.7107448e-08,4.03912e-07,-3.5352226e-08,2.1645997e-07,Person,1,-3.8302293,-3.5002375,0.058595356,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404531932160,1684917404.531932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32538560032844543,-0.2017999142408371,9.791899681091309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997958540916443,-0.00924113392829895,-0.016158992424607277,-0.007856246083974838,1.2134916417374268e-10,6.762586788036065e-13,-2.3036317444592984e-12,6.762587464422649e-13,1.298254114079176e-10,-1.0809870365578858e-12,-2.303632015013932e-12,-1.0809869689192274e-12,1.2275197046800168e-10,1684917404595594240,1684917404.5955944,-2.4375e-06,-1.125e-06,-2.5625e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404524533504,1684917404.5245335
5,1684917404.593248,84.74649047851562,0.50943714,2.432426,0.50943714,,,,Person,7,-0.41359118,-0.44283894,0.10901829,2.4173167e-08,2.5364061e-08,-6.4810783e-09,9.2735704e-08,-6.8003705e-09,7.089941e-08,Person,1,-2.8962226,-2.7257745,0.04405405,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404630970880,1684917404.6309707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32538560032844543,-0.2017999142408371,9.791899681091309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997958540916443,-0.00924113392829895,-0.016158992424607277,-0.007856246083974838,1.2134916417374268e-10,6.762586788036065e-13,-2.3036317444592984e-12,6.762587464422649e-13,1.298254114079176e-10,-1.0809870365578858e-12,-2.303632015013932e-12,-1.0809869689192274e-12,1.2275197046800168e-10,1684917404595594240,1684917404.5955944,-2.3749999999999997e-06,-1.0625e-06,-2.75e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404585608192,1684917404.5856082
6,1684917404.660145,85.87157440185547,0.5108745,2.3574343,0.5108745,,,,Person,7,-0.30845752,-0.33774713,0.10384466,9.9743716e-09,1.08500116e-08,-3.1873193e-09,5.4276455e-08,-3.4671308e-09,4.544501e-08,Person,1,-2.4227161,-2.2795362,0.038625043,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404630970880,1684917404.6309707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32538560032844543,-0.2017999142408371,9.791899681091309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997958540916443,-0.00924113392829895,-0.016158992424607277,-0.007856246083974838,1.2134916417374268e-10,6.762586788036065e-13,-2.3036317444592984e-12,6.762587464422649e-13,1.298254114079176e-10,-1.0809870365578858e-12,-2.303632015013932e-12,-1.0809869689192274e-12,1.2275197046800168e-10,1684917404595594240,1684917404.5955944,-2.4375e-06,-1.125e-06,-2.75e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404643537664,1684917404.6435375
7,1684917404.727205,85.43990325927734,0.5120543,2.2846057,0.51205426,,,,Person,7,-0.25456336,-0.28456953,0.09910441,4.9565863e-09,5.5306715e-09,-1.8014368e-09,3.6112578e-08,-2.010084e-09,3.1972476e-08,Person,1,-2.0329187,-1.9093497,0.029954886,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404729663488,1684917404.7296636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3062213361263275,-0.23303353786468506,9.8347749710083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997844696044922,-0.00981129426509142,-0.01649034023284912,-0.007923293858766556,1.2215226556091262e-10,6.787166000094109e-13,-2.3966181253041776e-12,6.787165323707526e-13,1.3084834168138278e-10,-1.1161921465655014e-12,-2.3966181253041776e-12,-1.1161922818428181e-12,1.235440851726184e-10,1684917404728019200,1684917404.7280192,-2.3749999999999997e-06,-1.125e-06,-2.75e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404722456064,1684917404.722456
8,1684917404.793962,77.93221282958984,0.5078651,2.187528,0.507865,,,,Person,7,-0.31029448,-0.32062998,0.09571209,1.9296825e-08,1.923337e-08,-4.902631e-09,7.8247695e-08,-4.8865094e-09,6.3039e-08,Person,1,-1.979721,-1.7730019,0.030698609,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404828903680,1684917404.8289037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292093425989151,-0.13724954426288605,9.827850341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997904300689697,-0.009656679816544056,-0.016198597848415375,-0.007972042076289654,1.2264200840723857e-10,6.990306535491797e-13,-2.37203904852345e-12,6.99030518271863e-13,1.3135462082690231e-10,-1.122413617999253e-12,-2.3720393190780832e-12,-1.1224139561925448e-12,1.2399466902352417e-10,1684917404794522112,1684917404.794522,-2.4375e-06,-1.1874999999999999e-06,-2.6874999999999997e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404782467840,1684917404.7824678
9,1684917404.861945,84.6959457397461,0.51762474,2.1585455,0.5176247,,,,Person,7,-0.17461011,-0.2127752,0.091424145,6.5863504e-10,8.367539e-10,-3.6425662e-10,1.1977499e-08,-4.6276483e-10,1.1617656e-08,Person,1,-1.3168253,-1.2561977,0.021995913,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404828903680,1684917404.8289037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36106210947036743,-0.2543625235557556,9.839550971984863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997944831848145,-0.00878567062318325,-0.016415167599916458,-0.008021421730518341,1.2303062875378396e-10,7.033548606161955e-13,-2.3078737705564178e-12,7.033549282548539e-13,1.3186904691354283e-10,-1.0915656550852698e-12,-2.3078737705564178e-12,-1.0915654521692948e-12,1.246106851283518e-10,1684917404861529600,1684917404.8615296,-2.3749999999999997e-06,-1.125e-06,-2.75e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404861529600,1684917404.8615296
10,1684917404.92799,89.69782257080078,0.4921812,2.0005,0.49218118,,,,Person,7,0.26366574,0.101282306,0.084957875,1.1529044e-08,5.231706e-09,2.7641975e-09,4.8038324e-08,1.2543511e-09,4.8426223e-08,Person,1,-0.175262,-0.5011504,-0.0033131463,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917404927289088,1684917404.927289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36106210947036743,-0.2543625235557556,9.839550971984863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997944831848145,-0.00878567062318325,-0.016415167599916458,-0.008021421730518341,1.2303062875378396e-10,7.033548606161955e-13,-2.3078737705564178e-12,7.033549282548539e-13,1.3186904691354283e-10,-1.0915656550852698e-12,-2.3078737705564178e-12,-1.0915654521692948e-12,1.246106851283518e-10,1684917404861529600,1684917404.8615296,-2.3749999999999997e-06,-1.2499999999999999e-06,-2.625e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917404921745920,1684917404.921746
11,1684917405.798812,73.71592712402344,0.52283144,1.5960861,0.5228314,,,,Person,7,0.5376082,0.29586297,0.057213064,9.2580706e-08,4.674244e-08,9.482519e-09,1.5300117e-07,4.787564e-09,1.3632165e-07,Person,1,0.20717126,0.11529637,-0.0048604244,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917405829607424,1684917405.8296075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2823774814605713,-0.15408086776733398,9.813329696655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997967481613159,-0.00967440940439701,-0.01546491589397192,-0.008587540127336979,1.29238632518994e-10,8.589189724779585e-13,-2.4285641341978254e-12,8.589189724779585e-13,1.389872484120089e-10,-1.2611584981595672e-12,-2.4285644047524588e-12,-1.2611580923276169e-12,1.3050507927801807e-10,1684917405798440192,1684917405.79844,-2.4999999999999998e-06,-1.1874999999999999e-06,-2.75e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917405793475840,1684917405.7934759
12,1684917405.866,73.71592712402344,0.5438513,1.562931,0.54385126,,,,Person,7,0.5218666,0.26087874,0.05603461,8.835747e-08,4.248559e-08,8.960148e-09,1.4684447e-07,4.3083763e-09,1.3313587e-07,Person,1,0.21512558,0.11185096,-0.0054900167,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917405829607424,1684917405.8296075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38007768988609314,-0.20877422392368317,9.827588081359863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997972249984741,-0.009138982743024826,-0.01574612408876419,-0.00860227644443512,1.2961614497451043e-10,8.582741731479017e-13,-2.3972301198849344e-12,8.582741055092434e-13,1.395045835020678e-10,-1.2384440839122504e-12,-2.397229849330301e-12,-1.2384440839122504e-12,1.3105444803667182e-10,1684917405865440256,1684917405.8654401,-2.3749999999999997e-06,-1.125e-06,-2.75e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917405853567744,1684917405.8535676
13,1684917405.932945,77.8649673461914,0.53433466,1.5319735,0.5343347,,,,Person,7,0.52526945,0.26764748,0.05471594,1.1482422e-07,6.516305e-08,1.0534611e-08,1.8109097e-07,5.978419e-09,1.517022e-07,Person,1,0.008347866,0.014632097,0.0019201441,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917405928545024,1684917405.9285452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29903843998908997,-0.20192526280879974,9.832376480102539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997721314430237,-0.009497195482254028,-0.017043132334947586,-0.008660972118377686,1.2977640855271574e-10,8.243680635739105e-13,-2.561887775891335e-12,8.243680635739105e-13,1.4002934694014138e-10,-1.2594839002561217e-12,-2.561888858109868e-12,-1.259483764978805e-12,1.314239867060326e-10,1684917405932568832,1684917405.9325688,-2.3749999999999997e-06,-1.125e-06,-2.8124999999999998e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917405932568832,1684917405.9325688
14,1684917405.999751,91.18072509765625,0.52673566,1.5005908,0.52673566,,,,Person,7,0.5068067,0.28239033,0.05356841,7.8488036e-08,5.1157254e-08,7.80591e-09,1.5249003e-07,5.0877675e-09,1.2540015e-07,Person,1,0.118213244,0.074542895,-0.0026539038,442.483,50.918219773333334,13.341465671666667,77.44000000000001,0.0,0.0,0.0,77.44000000000001,0.0,0.0,0.0,1239.0400000000002,1,1684917411457864960,1684917411.457865,0.999789356645494,0.0,0.0,0.0205241891043046,-15.9649925155176,-24.8508292767082,0.0,0.0,0.0,-2.9629076969683867e-16,9.08387948195255e-16,0.0,0.0,1684917406027528192,1684917406.0275283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513507902622223,-0.15421511232852936,9.844341278076172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997837543487549,-0.00984540767967701,-0.016105880960822105,-0.008729521185159683,1.3037763722350008e-10,8.669622235357267e-13,-2.528034086277565e-12,8.669624264517017e-13,1.4052224986458548e-10,-1.2927158553223319e-12,-2.5280343568321982e-12,-1.2927159905996488e-12,1.3177594148865926e-10,1684917405999449088,1684917405.999449,-2.4375e-06,-1.125e-06,-2.6874999999999997e-06,3.9e-08,0.0,0.0,0.0,3.7e-08,0.0,0.0,0.0,4.7e-08,1684917405992522496,1684917405.9925225
